Amount_Requested,Application_Date,Loan_Title,Risk_Score,Debt_to_Income_Ratio,Zip_Code,State,Employment_Length,Policy_Code
20000.0,2016-04-04,debt_consolidation,,39.17%,295xx,SC,< 1 year,0.0
8000.0,2016-04-04,house,,15.92%,604xx,IL,< 1 year,0.0
5000.0,2016-04-04,credit_card,,52.07%,070xx,NJ,< 1 year,0.0
1000.0,2016-04-04,other,,5.63%,104xx,NY,5 years,0.0
1500.0,2016-04-04,credit_card,,5.08%,276xx,NC,< 1 year,0.0
20000.0,2016-04-04,debt_consolidation,,78.21%,310xx,GA,< 1 year,0.0
25000.0,2016-04-04,Credit card refinancing,,5.99%,023xx,MA,2 years,0.0
6000.0,2016-04-04,debt_consolidation,612.0,6.74%,432xx,OH,< 1 year,0.0
5000.0,2016-04-04,home_improvement,,22.26%,633xx,MO,5 years,0.0
14600.0,2016-04-04,home_improvement,,26.63%,038xx,NH,5 years,0.0
1000.0,2016-04-04,other,,-1%,372xx,TN,,0.0
3000.0,2016-04-04,debt_consolidation,,9.34%,770xx,TX,< 1 year,0.0
7000.0,2016-04-04,debt_consolidation,,1.88%,623xx,IL,5 years,0.0
2000.0,2016-04-04,house,,8.16%,972xx,OR,< 1 year,0.0
25000.0,2016-04-04,debt_consolidation,,108.64%,385xx,TN,,0.0
1000.0,2016-04-04,major_purchase,,7.16%,951xx,CA,< 1 year,0.0
10000.0,2016-04-04,credit_card,,33.73%,809xx,CO,5 years,0.0
5000.0,2016-04-04,car,,4.9%,230xx,VA,< 1 year,0.0
25000.0,2016-04-04,debt_consolidation,,77.41%,294xx,SC,< 1 year,0.0
20000.0,2016-04-04,home_improvement,,6.99%,026xx,MA,< 1 year,0.0
10000.0,2016-04-04,debt_consolidation,,40.81%,328xx,FL,< 1 year,0.0
6000.0,2016-04-04,debt_consolidation,,15.95%,786xx,TX,5 years,0.0
5000.0,2016-04-04,car,,0.14%,435xx,OH,< 1 year,0.0
40000.0,2016-04-04,home_improvement,631.0,97.25%,785xx,TX,< 1 year,0.0
1500.0,2016-04-04,other,,-1%,066xx,CT,< 1 year,0.0
15000.0,2016-04-04,debt_consolidation,,11.57%,631xx,MO,< 1 year,0.0
1000.0,2016-04-04,debt_consolidation,622.0,1.1%,142xx,NY,< 1 year,0.0
75000.0,2016-04-04,Business Loan,,-1%,476xx,IN,< 1 year,0.0
10000.0,2016-04-04,other,,16.18%,286xx,NC,5 years,0.0
25000.0,2016-04-04,debt_consolidation,,45.44%,380xx,TN,< 1 year,0.0
5000.0,2016-04-04,other,,17.96%,336xx,FL,5 years,0.0
8000.0,2016-04-04,debt_consolidation,,34.44%,307xx,GA,< 1 year,0.0
1000.0,2016-04-04,debt_consolidation,,32.62%,080xx,NJ,< 1 year,0.0
15000.0,2016-04-04,debt_consolidation,,34%,495xx,MI,< 1 year,0.0
35000.0,2016-04-04,Credit card refinancing,620.0,29.48%,337xx,FL,8 years,0.0
5000.0,2016-04-04,credit_card,,11.49%,755xx,TX,5 years,0.0
30000.0,2016-04-04,Credit card refinancing,,21.43%,970xx,OR,1 year,0.0
3000.0,2016-04-04,debt_consolidation,,176.73%,139xx,NY,< 1 year,0.0
3000.0,2016-04-04,other,,38.37%,606xx,IL,< 1 year,0.0
6500.0,2016-04-04,debt_consolidation,,49.97%,019xx,MA,< 1 year,0.0
5000.0,2016-04-04,debt_consolidation,,13.89%,114xx,NY,< 1 year,0.0
15000.0,2016-04-04,debt_consolidation,,24.56%,455xx,OH,< 1 year,0.0
30000.0,2016-04-04,credit_card,,18.02%,190xx,PA,< 1 year,0.0
1000.0,2016-04-04,car,,2.74%,956xx,CA,,0.0
16000.0,2016-04-04,debt_consolidation,,51.14%,797xx,TX,< 1 year,0.0
3000.0,2016-04-04,home_improvement,695.0,63.35%,727xx,AR,< 1 year,0.0
15000.0,2016-04-04,credit_card,,38.19%,995xx,AK,< 1 year,0.0
4000.0,2016-04-04,debt_consolidation,,3.8%,322xx,FL,< 1 year,0.0
2000.0,2016-04-04,other,,4.75%,331xx,FL,< 1 year,0.0
5000.0,2016-04-04,debt_consolidation,,30.11%,981xx,WA,< 1 year,0.0
2000.0,2016-04-04,debt_consolidation,,22.08%,919xx,CA,< 1 year,0.0
3000.0,2016-04-04,credit_card,,10.65%,954xx,CA,5 years,0.0
40000.0,2016-04-04,house,,23.59%,221xx,VA,< 1 year,0.0
35000.0,2016-04-04,debt_consolidation,,26.05%,975xx,OR,< 1 year,0.0
5000.0,2016-04-04,other,,3.02%,114xx,NY,< 1 year,0.0
10000.0,2016-04-04,Debt consolidation,,18.55%,328xx,FL,5 years,0.0
20000.0,2016-04-04,debt_consolidation,,26.62%,336xx,FL,< 1 year,0.0
40000.0,2016-04-04,credit_card,,26.19%,762xx,TX,< 1 year,0.0
2000.0,2016-04-04,debt_consolidation,,0%,410xx,KY,< 1 year,0.0
2500.0,2016-04-04,other,,0%,950xx,CA,< 1 year,0.0
15000.0,2016-04-04,debt_consolidation,,31.31%,388xx,MS,5 years,0.0
7000.0,2016-04-04,other,,13.47%,286xx,NC,< 1 year,0.0
10000.0,2016-04-04,home_improvement,,0%,307xx,GA,< 1 year,0.0
5000.0,2016-04-04,debt_consolidation,740.0,56.03%,891xx,NV,< 1 year,0.0
4000.0,2016-04-04,debt_consolidation,,16.95%,926xx,CA,< 1 year,0.0
20000.0,2016-04-04,debt_consolidation,,12.45%,665xx,KS,< 1 year,0.0
1000.0,2016-04-04,other,,0%,770xx,TX,< 1 year,0.0
35000.0,2016-04-04,credit_card,,33.82%,070xx,NJ,5 years,0.0
40000.0,2016-04-04,debt_consolidation,,16.86%,173xx,PA,< 1 year,0.0
30000.0,2016-04-04,debt_consolidation,692.0,62.93%,826xx,WY,< 1 year,0.0
8000.0,2016-04-04,credit_card,,11.1%,104xx,NY,,0.0
1000.0,2016-04-04,other,,5.15%,480xx,MI,< 1 year,0.0
3000.0,2016-04-04,moving,660.0,43.53%,464xx,IN,< 1 year,0.0
35000.0,2016-04-04,debt_consolidation,,-1%,996xx,AK,< 1 year,0.0
30000.0,2016-04-04,other,631.0,47.86%,224xx,VA,< 1 year,0.0
5000.0,2016-04-04,debt_consolidation,,59.6%,604xx,IL,< 1 year,0.0
20000.0,2016-04-04,home_improvement,,219.74%,201xx,VA,< 1 year,0.0
6000.0,2016-04-04,debt_consolidation,,8.97%,548xx,WI,< 1 year,0.0
40000.0,2016-04-04,debt_consolidation,,17.62%,751xx,TX,< 1 year,0.0
18000.0,2016-04-04,Major purchase,,13.26%,982xx,WA,10+ years,0.0
1500.0,2016-04-04,other,,0%,080xx,NJ,< 1 year,0.0
20000.0,2016-04-04,debt_consolidation,,37.53%,549xx,WI,< 1 year,0.0
6000.0,2016-04-04,debt_consolidation,,15.5%,328xx,FL,< 1 year,0.0
3800.0,2016-04-04,credit_card,,8.35%,240xx,VA,< 1 year,0.0
5000.0,2016-04-04,debt_consolidation,572.0,17.17%,750xx,TX,< 1 year,0.0
35000.0,2016-04-04,debt_consolidation,,29.28%,841xx,UT,,0.0
3000.0,2016-04-04,major_purchase,,22.64%,900xx,CA,< 1 year,0.0
50000.0,2016-04-04,Business Loan,,-1%,200xx,DC,< 1 year,0.0
15000.0,2016-04-04,debt_consolidation,727.0,44.68%,322xx,FL,< 1 year,0.0
20000.0,2016-04-04,debt_consolidation,,24.5%,840xx,UT,< 1 year,0.0
15000.0,2016-04-04,other,,51.57%,402xx,KY,< 1 year,0.0
15000.0,2016-04-04,credit_card,,42.59%,071xx,NJ,< 1 year,0.0
15000.0,2016-04-04,medical,,5.33%,480xx,MI,< 1 year,0.0
4000.0,2016-04-04,debt_consolidation,,8.93%,956xx,CA,< 1 year,0.0
20000.0,2016-04-04,credit_card,,13.44%,021xx,MA,< 1 year,0.0
3000.0,2016-04-04,credit_card,,23.9%,913xx,CA,5 years,0.0
24000.0,2016-04-04,car,,24.01%,026xx,MA,< 1 year,0.0
6000.0,2016-04-04,Debt consolidation,,9.53%,750xx,TX,3 years,2.0
5000.0,2016-04-04,debt_consolidation,,5.28%,441xx,OH,,0.0
1000.0,2016-04-04,vacation,,0.42%,958xx,CA,< 1 year,0.0
15000.0,2016-04-04,debt_consolidation,,44.32%,752xx,TX,< 1 year,0.0
21000.0,2016-04-04,Debt consolidation,678.0,8.41%,919xx,CA,10+ years,0.0
7500.0,2016-04-04,Business Loan,,-1%,805xx,CO,< 1 year,0.0
15000.0,2016-04-04,debt_consolidation,,20.58%,462xx,IN,< 1 year,0.0
3000.0,2016-04-04,credit_card,,25.73%,335xx,FL,< 1 year,0.0
6000.0,2016-04-04,medical,,-1%,922xx,CA,< 1 year,0.0
25000.0,2016-04-04,credit_card,,38.38%,260xx,WV,< 1 year,0.0
10000.0,2016-04-04,debt_consolidation,,19.91%,652xx,MO,< 1 year,0.0
5000.0,2016-04-04,debt_consolidation,,10.28%,935xx,CA,< 1 year,0.0
20000.0,2016-04-04,debt_consolidation,,17.59%,941xx,CA,< 1 year,0.0
5000.0,2016-04-04,medical,,69.04%,201xx,VA,< 1 year,0.0
5000.0,2016-04-04,house,,17.1%,723xx,AR,5 years,0.0
8000.0,2016-04-04,debt_consolidation,,0%,926xx,CA,< 1 year,0.0
5000.0,2016-04-04,debt_consolidation,,14.88%,491xx,MI,< 1 year,0.0
1000.0,2016-04-04,medical,,33.55%,210xx,MD,< 1 year,0.0
2300.0,2016-04-04,credit_card,,53.27%,802xx,CO,< 1 year,0.0
20000.0,2016-04-04,Other,,41.96%,331xx,FL,10+ years,0.0
1000.0,2016-04-04,debt_consolidation,,36.45%,124xx,NY,< 1 year,0.0
5000.0,2016-04-04,credit_card,,16.69%,117xx,NY,< 1 year,0.0
8700.0,2016-04-04,credit_card,,20.19%,443xx,OH,< 1 year,0.0
8000.0,2016-04-04,debt_consolidation,,21.76%,672xx,KS,5 years,0.0
5000.0,2016-04-04,debt_consolidation,,13.16%,085xx,NJ,< 1 year,0.0
30000.0,2016-04-04,credit_card,,46.48%,336xx,FL,< 1 year,0.0
18000.0,2016-04-04,debt_consolidation,,50.26%,306xx,GA,< 1 year,0.0
15000.0,2016-04-04,credit_card,,54.59%,166xx,PA,< 1 year,0.0
10000.0,2016-04-04,home_improvement,,1.92%,070xx,NJ,< 1 year,0.0
3000.0,2016-04-04,other,,-1%,857xx,AZ,< 1 year,0.0
10000.0,2016-04-04,other,,19.45%,956xx,CA,< 1 year,0.0
8500.0,2016-04-04,other,,9.66%,902xx,CA,5 years,0.0
7500.0,2016-04-04,moving,,14.35%,373xx,TN,< 1 year,0.0
25000.0,2016-04-04,debt_consolidation,,40.13%,762xx,TX,< 1 year,0.0
6500.0,2016-04-04,debt_consolidation,,185.33%,427xx,KY,< 1 year,0.0
20000.0,2016-04-04,credit_card,,21.13%,654xx,MO,< 1 year,0.0
8000.0,2016-04-04,debt_consolidation,,23.23%,113xx,NY,< 1 year,0.0
30000.0,2016-04-04,credit_card,,32.42%,770xx,TX,5 years,0.0
22000.0,2016-04-04,debt_consolidation,,65.12%,012xx,MA,< 1 year,0.0
35000.0,2016-04-04,major_purchase,,2.18%,630xx,MO,5 years,0.0
20000.0,2016-04-04,debt_consolidation,,243.19%,491xx,MI,< 1 year,0.0
2000.0,2016-04-04,debt_consolidation,594.0,0%,211xx,MD,< 1 year,0.0
10000.0,2016-04-04,debt_consolidation,,19.68%,115xx,NY,< 1 year,0.0
5000.0,2016-04-04,moving,,11.39%,927xx,CA,< 1 year,0.0
4000.0,2016-04-04,other,,49.15%,735xx,OK,< 1 year,0.0
5000.0,2016-04-04,credit_card,,7.04%,970xx,OR,5 years,0.0
6000.0,2016-04-04,debt_consolidation,,29.65%,471xx,IN,< 1 year,0.0
10000.0,2016-04-04,debt_consolidation,,9.9%,953xx,CA,< 1 year,0.0
175000.0,2016-04-04,Business Loan,,-1%,850xx,AZ,< 1 year,0.0
10000.0,2016-04-04,debt_consolidation,,29.71%,973xx,OR,< 1 year,0.0
15000.0,2016-04-04,credit_card,,44.87%,544xx,WI,< 1 year,0.0
1350.0,2016-04-04,vacation,,63.03%,573xx,SD,< 1 year,0.0
5000.0,2016-04-04,major_purchase,,2.5%,146xx,NY,< 1 year,0.0
30000.0,2016-04-04,debt_consolidation,,64.79%,778xx,TX,< 1 year,0.0
10000.0,2016-04-04,home_improvement,,4.87%,333xx,FL,< 1 year,0.0
10000.0,2016-04-04,debt_consolidation,,27.93%,773xx,TX,5 years,0.0
7500.0,2016-04-04,credit_card,,7.11%,112xx,NY,5 years,0.0
4000.0,2016-04-04,other,,2.04%,012xx,MA,< 1 year,0.0
32000.0,2016-04-04,Debt consolidation,,28.77%,190xx,PA,10+ years,0.0
16000.0,2016-04-04,debt_consolidation,,79.84%,921xx,CA,5 years,0.0
35000.0,2016-04-04,car,,-1%,875xx,NM,5 years,0.0
10000.0,2016-04-04,other,,30.7%,212xx,MD,< 1 year,0.0
25000.0,2016-04-04,debt_consolidation,,44.1%,452xx,OH,< 1 year,0.0
10000.0,2016-04-04,debt_consolidation,,45.55%,360xx,AL,< 1 year,0.0
1500.0,2016-04-04,medical,,5.58%,752xx,TX,< 1 year,0.0
1000.0,2016-04-04,medical,,-1%,186xx,PA,5 years,0.0
75000.0,2016-04-04,Business Loan,,-1%,140xx,NY,< 1 year,0.0
8500.0,2016-04-04,credit_card,,34.27%,103xx,NY,5 years,0.0
1000.0,2016-04-04,debt_consolidation,,19.31%,232xx,VA,< 1 year,0.0
7500.0,2016-04-04,other,,31.97%,306xx,GA,5 years,0.0
35000.0,2016-04-04,debt_consolidation,,52.78%,347xx,FL,< 1 year,0.0
2000.0,2016-04-04,medical,,0%,441xx,OH,5 years,0.0
5000.0,2016-04-04,credit_card,,5.96%,613xx,IL,< 1 year,0.0
35000.0,2016-04-04,debt_consolidation,,19.03%,114xx,NY,< 1 year,0.0
2000.0,2016-04-04,credit_card,,12.56%,945xx,CA,5 years,0.0
10000.0,2016-04-04,debt_consolidation,,43.7%,590xx,MT,< 1 year,0.0
35000.0,2016-04-04,debt_consolidation,,1.29%,703xx,LA,< 1 year,0.0
10000.0,2016-04-04,major_purchase,,16.45%,900xx,CA,< 1 year,0.0
2500.0,2016-04-04,debt_consolidation,,0.82%,044xx,ME,< 1 year,0.0
20000.0,2016-04-04,house,,14.38%,127xx,NY,5 years,0.0
25000.0,2016-04-04,debt_consolidation,,20.47%,967xx,HI,< 1 year,0.0
1000.0,2016-04-04,vacation,,-1%,390xx,MS,5 years,0.0
20000.0,2016-04-04,small_business,,3.94%,770xx,TX,< 1 year,0.0
8000.0,2016-04-04,home_improvement,,2.41%,993xx,WA,< 1 year,0.0
8000.0,2016-04-04,credit_card,,16.57%,064xx,CT,< 1 year,0.0
10000.0,2016-04-04,home_improvement,,9.9%,063xx,CT,< 1 year,0.0
4000.0,2016-04-04,major_purchase,,1.76%,060xx,CT,< 1 year,0.0
10000.0,2016-04-04,home_improvement,,12.12%,562xx,MN,< 1 year,0.0
2000.0,2016-04-04,debt_consolidation,,11.29%,932xx,CA,< 1 year,0.0
12000.0,2016-04-04,debt_consolidation,,12.55%,751xx,TX,< 1 year,0.0
2500.0,2016-04-04,major_purchase,,5.04%,154xx,PA,5 years,0.0
20000.0,2016-04-04,debt_consolidation,,1.23%,386xx,MS,< 1 year,0.0
2000.0,2016-04-04,debt_consolidation,,19.18%,483xx,MI,< 1 year,0.0
27000.0,2016-04-04,house,,0%,984xx,WA,5 years,0.0
15000.0,2016-04-04,debt_consolidation,,19.87%,307xx,GA,< 1 year,0.0
8150.0,2016-04-04,credit_card,,36.75%,782xx,TX,5 years,0.0
4000.0,2016-04-04,other,,0.91%,112xx,NY,< 1 year,0.0
10000.0,2016-04-04,debt_consolidation,,69.45%,112xx,NY,5 years,0.0
25000.0,2016-04-04,debt_consolidation,,31.79%,926xx,CA,< 1 year,0.0
12000.0,2016-04-04,debt_consolidation,,24.05%,334xx,FL,5 years,0.0
10000.0,2016-04-04,major_purchase,,0%,300xx,GA,< 1 year,0.0
20000.0,2016-04-04,debt_consolidation,,34.53%,114xx,NY,< 1 year,0.0
20000.0,2016-04-04,debt_consolidation,652.0,18.52%,480xx,MI,< 1 year,0.0
10000.0,2016-04-04,credit_card,,47.78%,180xx,PA,< 1 year,0.0
10000.0,2016-04-04,car,,3%,237xx,VA,< 1 year,0.0
25000.0,2016-04-04,Business Loan,,-1%,119xx,NY,< 1 year,2.0
10000.0,2016-04-04,car,,25.22%,980xx,WA,5 years,0.0
10000.0,2016-04-04,home_improvement,,25.86%,930xx,CA,< 1 year,0.0
10000.0,2016-04-04,debt_consolidation,,33.09%,667xx,KS,< 1 year,0.0
1000.0,2016-04-04,major_purchase,,10.2%,462xx,CA,< 1 year,0.0
5000.0,2016-04-04,home_improvement,,13.53%,083xx,NJ,< 1 year,0.0
8000.0,2016-04-04,car,,1.03%,124xx,NY,< 1 year,0.0
20000.0,2016-04-04,debt_consolidation,,17.27%,850xx,AZ,< 1 year,0.0
25000.0,2016-04-04,debt_consolidation,,43.7%,088xx,NJ,< 1 year,0.0
5000.0,2016-04-04,other,,-1%,925xx,CA,< 1 year,0.0
8000.0,2016-04-04,credit_card,,11.59%,331xx,FL,< 1 year,0.0
7000.0,2016-04-04,debt_consolidation,,23.62%,765xx,TX,< 1 year,0.0
18000.0,2016-04-04,credit_card,,-1%,109xx,NY,< 1 year,0.0
6000.0,2016-04-04,debt_consolidation,,2.19%,275xx,NC,< 1 year,0.0
10000.0,2016-04-04,car,,27.01%,737xx,OK,< 1 year,0.0
5000.0,2016-04-04,debt_consolidation,,28.24%,840xx,UT,< 1 year,0.0
1300.0,2016-04-04,vacation,,-1%,114xx,NY,5 years,0.0
5000.0,2016-04-04,debt_consolidation,,63.09%,446xx,OH,< 1 year,0.0
12000.0,2016-04-04,debt_consolidation,,54.68%,294xx,SC,< 1 year,0.0
26000.0,2016-04-04,credit_card,,9.74%,774xx,TX,5 years,0.0
5000.0,2016-04-04,other,,1.43%,981xx,WA,5 years,0.0
5000.0,2016-04-04,home_improvement,,35.77%,342xx,FL,5 years,0.0
5000.0,2016-04-04,debt_consolidation,,19.09%,087xx,NJ,< 1 year,0.0
5000.0,2016-04-04,debt_consolidation,,20.1%,571xx,SD,< 1 year,0.0
35000.0,2016-04-04,debt_consolidation,,5.96%,782xx,TX,< 1 year,0.0
4000.0,2016-04-04,debt_consolidation,,13.56%,473xx,IN,< 1 year,0.0
17000.0,2016-04-04,debt_consolidation,,3.89%,100xx,NY,< 1 year,0.0
5000.0,2016-04-04,car,,2.31%,850xx,AZ,< 1 year,0.0
5000.0,2016-04-04,major_purchase,,3.33%,636xx,MO,,0.0
8000.0,2016-04-04,credit_card,,63.34%,757xx,TX,< 1 year,0.0
8000.0,2016-04-04,car,,5.09%,783xx,TX,< 1 year,0.0
15000.0,2016-04-04,debt_consolidation,,13.09%,720xx,AR,< 1 year,0.0
10000.0,2016-04-04,debt_consolidation,,42.31%,900xx,CA,< 1 year,0.0
3000.0,2016-04-04,car,,17.25%,302xx,GA,< 1 year,0.0
4500.0,2016-04-04,credit_card,,14.87%,100xx,NY,5 years,0.0
200000.0,2016-04-04,Business Loan,,-1%,302xx,GA,< 1 year,2.0
6000.0,2016-04-04,debt_consolidation,,1.46%,637xx,MO,< 1 year,0.0
28000.0,2016-04-04,debt_consolidation,,5.83%,550xx,MN,5 years,0.0
13000.0,2016-04-04,debt_consolidation,,14.9%,063xx,CT,< 1 year,0.0
9000.0,2016-04-04,major_purchase,660.0,103.6%,917xx,CA,< 1 year,0.0
5000.0,2016-04-04,other,,2.14%,112xx,NY,< 1 year,0.0
3500.0,2016-04-04,medical,,0%,801xx,CO,5 years,0.0
5000.0,2016-04-04,home_improvement,,7.15%,546xx,WI,5 years,0.0
8000.0,2016-04-04,other,,5.44%,606xx,IL,< 1 year,0.0
35000.0,2016-04-04,major_purchase,,0.73%,372xx,TN,< 1 year,0.0
25000.0,2016-04-04,debt_consolidation,,18.86%,967xx,HI,< 1 year,0.0
5000.0,2016-04-04,debt_consolidation,,8.22%,161xx,PA,< 1 year,0.0
5000.0,2016-04-04,debt_consolidation,,9.8%,454xx,OH,5 years,0.0
2500.0,2016-04-04,other,,19.89%,750xx,TX,5 years,0.0
8000.0,2016-04-04,debt_consolidation,,13.51%,925xx,CA,< 1 year,0.0
5000.0,2016-04-04,other,,0%,139xx,NY,< 1 year,0.0
10000.0,2016-04-04,debt_consolidation,,6.46%,654xx,MO,< 1 year,0.0
25000.0,2016-04-04,debt_consolidation,,32.97%,935xx,CA,< 1 year,0.0
24000.0,2016-04-04,credit_card,,27.82%,330xx,FL,< 1 year,0.0
25000.0,2016-04-04,car,,0.9%,908xx,CA,< 1 year,0.0
5000.0,2016-04-04,credit_card,,9.69%,163xx,PA,< 1 year,0.0
20000.0,2016-04-04,credit_card,,17.25%,443xx,OH,,0.0
40000.0,2016-04-04,debt_consolidation,649.0,63.24%,371xx,TN,< 1 year,0.0
1500.0,2016-04-04,other,,0%,445xx,OH,5 years,0.0
10000.0,2016-04-04,major_purchase,,12.43%,870xx,NM,< 1 year,0.0
1500.0,2016-04-04,medical,,10.86%,685xx,NE,< 1 year,0.0
19000.0,2016-04-04,debt_consolidation,689.0,89.33%,750xx,TX,< 1 year,0.0
4500.0,2016-04-04,car,,4.09%,559xx,MN,< 1 year,0.0
8000.0,2016-04-04,debt_consolidation,,32%,902xx,CA,< 1 year,0.0
35000.0,2016-04-04,credit_card,,29.2%,900xx,CA,5 years,0.0
20000.0,2016-04-04,debt_consolidation,,7.68%,917xx,CA,< 1 year,0.0
4000.0,2016-04-04,medical,,4.03%,762xx,TN,< 1 year,0.0
18000.0,2016-04-04,car,,8.93%,770xx,TX,5 years,0.0
6000.0,2016-04-04,moving,,6.21%,347xx,FL,< 1 year,0.0
40000.0,2016-04-04,debt_consolidation,,75.83%,072xx,NJ,< 1 year,0.0
2500.0,2016-04-04,home_improvement,,-1%,973xx,OR,< 1 year,0.0
5000.0,2016-04-04,debt_consolidation,,2.93%,431xx,OH,5 years,0.0
1000.0,2016-04-04,house,,0.83%,542xx,WI,< 1 year,0.0
5000.0,2016-04-04,other,,10.8%,105xx,NY,< 1 year,0.0
5000.0,2016-04-04,debt_consolidation,,12.08%,315xx,GA,< 1 year,0.0
1000.0,2016-04-04,vacation,,0.57%,782xx,TX,< 1 year,0.0
1000.0,2016-04-04,small_business,,1.95%,304xx,GA,< 1 year,0.0
9000.0,2016-04-04,debt_consolidation,,185.38%,920xx,CA,< 1 year,0.0
35000.0,2016-04-04,home_improvement,,1.04%,911xx,CA,< 1 year,0.0
40000.0,2016-04-04,debt_consolidation,,54.91%,335xx,FL,< 1 year,0.0
30000.0,2016-04-04,debt_consolidation,,50.79%,752xx,TX,< 1 year,0.0
25000.0,2016-04-04,debt_consolidation,,19.13%,761xx,TX,< 1 year,0.0
5500.0,2016-04-04,debt_consolidation,,41.08%,853xx,AZ,< 1 year,0.0
5000.0,2016-04-04,medical,,0%,040xx,ME,< 1 year,0.0
30000.0,2016-04-04,credit_card,,27.03%,236xx,VA,5 years,0.0
6000.0,2016-04-04,debt_consolidation,,29.77%,338xx,FL,< 1 year,0.0
2500.0,2016-04-04,moving,,-1%,973xx,OR,5 years,0.0
10000.0,2016-04-04,other,,4.19%,917xx,CA,< 1 year,0.0
1000.0,2016-04-04,major_purchase,,75.2%,387xx,MS,< 1 year,0.0
20000.0,2016-04-04,debt_consolidation,,12.39%,891xx,NV,< 1 year,0.0
34000.0,2016-04-04,credit_card,,48.8%,100xx,NY,5 years,0.0
10000.0,2016-04-04,major_purchase,,0%,463xx,IN,< 1 year,0.0
8500.0,2016-04-04,debt_consolidation,,18.45%,600xx,IL,< 1 year,0.0
5000.0,2016-04-04,other,,0.21%,916xx,CA,5 years,0.0
1000.0,2016-04-04,other,,0%,306xx,GA,< 1 year,0.0
10000.0,2016-04-04,debt_consolidation,,26.92%,430xx,OH,< 1 year,0.0
1500.0,2016-04-04,other,,2.5%,321xx,FL,< 1 year,0.0
4500.0,2016-04-04,debt_consolidation,,310.67%,104xx,NY,< 1 year,0.0
30000.0,2016-04-04,major_purchase,,19.36%,462xx,IN,< 1 year,0.0
3500.0,2016-04-04,credit_card,,11.48%,922xx,CA,< 1 year,0.0
40000.0,2016-04-04,major_purchase,,5.98%,462xx,IN,< 1 year,0.0
20000.0,2016-04-04,debt_consolidation,781.0,15.65%,226xx,VA,< 1 year,0.0
2500.0,2016-04-04,credit_card,,20.18%,467xx,IN,< 1 year,0.0
8000.0,2016-04-04,other,,5.91%,972xx,OR,< 1 year,0.0
3000.0,2016-04-04,other,,24.04%,316xx,GA,< 1 year,0.0
7000.0,2016-04-04,major_purchase,,2.63%,305xx,GA,5 years,0.0
25000.0,2016-04-04,debt_consolidation,,2.82%,191xx,PA,8 years,0.0
7000.0,2016-04-04,car,,-1%,270xx,NC,2 years,0.0
5000.0,2016-04-04,major_purchase,,3.7%,381xx,TN,< 1 year,0.0
5000.0,2016-04-04,debt_consolidation,,20.83%,188xx,PA,< 1 year,0.0
15000.0,2016-04-04,debt_consolidation,,26.12%,104xx,NY,< 1 year,0.0
5000.0,2016-04-04,debt_consolidation,,18.93%,360xx,AL,< 1 year,0.0
20000.0,2016-04-04,credit_card,,40.05%,110xx,NY,< 1 year,0.0
10000.0,2016-04-04,moving,,1.26%,114xx,NY,< 1 year,0.0
2500.0,2016-04-04,credit_card,,8.4%,541xx,WI,5 years,0.0
10000.0,2016-04-04,debt_consolidation,,18.4%,352xx,AL,< 1 year,0.0
15000.0,2016-04-04,other,,17.8%,612xx,IL,< 1 year,0.0
35000.0,2016-04-04,other,,8.47%,913xx,CA,5 years,0.0
30000.0,2016-04-04,debt_consolidation,,40.37%,370xx,TN,< 1 year,0.0
5000.0,2016-04-04,debt_consolidation,,48.8%,386xx,MS,< 1 year,0.0
12000.0,2016-04-04,other,,0%,278xx,NC,< 1 year,0.0
10000.0,2016-04-04,debt_consolidation,,0.38%,065xx,CT,< 1 year,0.0
10000.0,2016-04-04,debt_consolidation,,0.36%,397xx,MS,< 1 year,0.0
25000.0,2016-04-04,credit_card,563.0,18.2%,109xx,NY,< 1 year,0.0
100000.0,2016-04-04,Business Loan,,-1%,229xx,VA,< 1 year,0.0
4000.0,2016-04-04,moving,,7.48%,020xx,MA,5 years,0.0
5000.0,2016-04-04,car,,0%,460xx,IN,5 years,0.0
35000.0,2016-04-04,debt_consolidation,,39.01%,028xx,RI,< 1 year,0.0
12000.0,2016-04-04,credit_card,,13.37%,393xx,MS,< 1 year,0.0
40000.0,2016-04-04,other,,15.77%,782xx,TX,< 1 year,0.0
10000.0,2016-04-04,debt_consolidation,,40.46%,891xx,NV,< 1 year,0.0
5000.0,2016-04-04,moving,,15.67%,933xx,CA,5 years,0.0
10000.0,2016-04-04,other,,2.86%,112xx,NY,5 years,0.0
15000.0,2016-04-04,debt_consolidation,,19.39%,770xx,TX,< 1 year,0.0
26000.0,2016-04-04,car,,24.51%,421xx,KY,4 years,0.0
7000.0,2016-04-04,credit_card,,2.12%,117xx,NY,< 1 year,0.0
15000.0,2016-04-04,debt_consolidation,,16.19%,605xx,IL,< 1 year,0.0
13500.0,2016-04-04,credit_card,,27.95%,656xx,MO,5 years,0.0
3000.0,2016-04-04,debt_consolidation,,2.39%,482xx,MI,< 1 year,0.0
20000.0,2016-04-04,debt_consolidation,,14.4%,846xx,UT,< 1 year,0.0
1000.0,2016-04-04,other,,51%,321xx,FL,< 1 year,0.0
30000.0,2016-04-04,debt_consolidation,563.0,20.19%,390xx,MS,< 1 year,0.0
14000.0,2016-04-04,debt_consolidation,,11.14%,805xx,CO,< 1 year,0.0
3500.0,2016-04-04,credit_card,,17.79%,026xx,MA,5 years,0.0
